Filename,Title,Artist,Album,Year,Genre,Rating,Grouping,Mood
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\06 - nemanja - Death.mp3",DEATH,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\07 - nemanja - Justice.mp3",JUSTICE,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\08 - nemanja - The High Priestess.mp3",THE HIGH PRIESTESS,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
"\\Player\hd player\__TUJINA__\nemanja - Tarot Funk (Samozalozba, 2019)\09 - nemanja - The World.mp3",THE WORLD,NEMANJA,TAROT FUNK,2019,FUNK,,EX-YU,
\\Player\hd player\__TUJINA__\New Hell\01 - Circles of Hell.mp3,CIRCLES OF HELL,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\02 - Do You Feel Nothing .mp3,DO YOU FEEL NOTHING?,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\03 - Let It Die.mp3,LET IT DIE,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\04 - You're Gonna Hate What You've Done.mp3,YOU'RE GONNA HATE WHAT YOU'VE DONE,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\05 - Entertainment.mp3,ENTERTAINMENT,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\06 - Strange Days.mp3,STRANGE DAYS,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\07 - Strain.mp3,STRAIN,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\08 - Crush.mp3,CRUSH,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\New Hell\09 - New Hell.mp3,NEW HELL,GREET DEATH,NEW HELL,2019,ROCK,,,
\\Player\hd player\__TUJINA__\nico agua - The Young Sportsman's Guide to PISS N' SHIT  (2019)\nico agua - The Young Sportsman's Guide to PISS N' SHIT - 08 double feature.wav,DOUBLE FEATURE,NICO AGUA,THE YOUNG SPORTSMAN'S GUIDE TO PISS N' SHIT,2019,HIP HOP,,,
\\Player\hd player\__TUJINA__\nico agua - The Young Sportsman's Guide to PISS N' SHIT  (2019)\nico agua - The Young Sportsman's Guide to PISS N' SHIT - 09 DOODOOBUTTER 07.wav,DOODOOBUTTER 07,NICO AGUA,THE YOUNG SPORTSMAN'S GUIDE TO PISS N' SHIT,2019,HIP HOP,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Big Sky.mp3",BIG SKY,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Buffalo Run.mp3",BUFFALO RUN,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Dead of Night.mp3",DEAD OF NIGHT,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Hope to Die.mp3",HOPE TO DIE,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Kansas (Remembers Me Now).mp3",KANSAS (REMEMBERS ME NOW),ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Nothing Fades Like the Light.mp3",NOTHING FADES LIKE THE LIGHT,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Old River.mp3",OLD RIVER,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Queen of the Rodeo.mp3",QUEEN OF THE RODEO,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Roses Are Falling.mp3",ROSES ARE FALLING,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Take You Back (The Iron Hoof Cattle Call).mp3",TAKE YOU BACK (THE IRON HOOF CATTLE CALL),ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Turn to Hate.mp3",TURN TO HATE,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
"\\Player\hd player\__TUJINA__\Orville Peck -  Pony (Sub Pop, 2019)\Orville Peck - Winds Change.mp3",WINDS CHANGE,ORVILLE PECK,PONY,2019,COUNTRY; INDIE ROCK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\01 - Datsu . Hikage no onna.mp3,DATSU . HIKAGE NO ONNA,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\02 - Akimahenka (2019).mp3,AKIMAHENKA (2019),OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\03 - S'il vous plait.mp3,S'IL VOUS PLAIT,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\04 - Bakuro book.mp3,BAKURO BOOK,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\05 - What do you mean you have talk to me at this late date.mp3,WHAT DO YOU MEAN YOU HAVE TALK TO ME AT THIS LATE DATE?,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\06 - Introduce me to your family.mp3,INTRODUCE ME TO YOUR FAMILY,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\07 - Love is Short.mp3,LOVE IS SHORT,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\08 - Bad luck.mp3,BAD LUCK,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\09 - Don't light my fire.mp3,DON'T LIGHT MY FIRE,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\10 - 6 day working week is a pain.mp3,6 DAY WORKING WEEK IS A PAIN,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\11 - Binge eating binge drinking bulimia.mp3,BINGE EATING BINGE DRINKING BULIMIA,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\12 - I'm tired of your repeating story.mp3,I'M TIRED OF YOUR REPEATING STORY,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\13 - Anata watashi daita ato yome no meshi.mp3,ANATA WATASHI DAITA ATO YOME NO MESHI,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\otoboke beaver - itekoma hits (2019)\14 - ikezu.mp3,IKEZU,OTOBOKE BEAVER,ITEKOMA HITS,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\01 Arrival.mp3,ARRIVAL,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\02 Thunder Shower.mp3,THUNDER SHOWER,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\03 Easy.mp3,EASY,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\04 Pause.mp3,PAUSE,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\05 Philos.mp3,PHILOS,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\06 Walker- In Seoul.mp3,WALKER: IN SEOUL,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\07 When I Think of Her.mp3,WHEN I THINK OF HER,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
\\Player\hd player\__TUJINA__\Park Jiha\Philos\08 On Water.mp3,ON WATER,PARK JIHA,PHILOS,2019,FOLK; WORLD,,,
"\\Player\hd player\__TUJINA__\pavleisdead - fuckemwhiletheyslumber (Samozalozba, 2019)\01 - pavleisdead - Sing Me Praise.mp3",SING ME PRAISE,PAVLEISDEAD,FUCKEMWHILETHEYSLUMBER,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - fuckemwhiletheyslumber (Samozalozba, 2019)\02 - pavleisdead - Rubble In My Bunker.mp3",RUBBLE IN MY BUNKER,PAVLEISDEAD,FUCKEMWHILETHEYSLUMBER,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - fuckemwhiletheyslumber (Samozalozba, 2019)\03 - pavleisdead - Coming Down.mp3",COMING DOWN,PAVLEISDEAD,FUCKEMWHILETHEYSLUMBER,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - fuckemwhiletheyslumber (Samozalozba, 2019)\04 - pavleisdead - Regretamine.mp3",REGRETAMINE,PAVLEISDEAD,FUCKEMWHILETHEYSLUMBER,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - REX PANDEMONIUM (Samozalozba, 2019)\01 - pavleisdead - AVE.mp3",AVE,PAVLEISDEAD,REX PANDEMONIUM,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - REX PANDEMONIUM (Samozalozba, 2019)\02 - pavleisdead - PAYMON.mp3",PAYMON,PAVLEISDEAD,REX PANDEMONIUM,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - REX PANDEMONIUM (Samozalozba, 2019)\03 - pavleisdead - REX.mp3",REX,PAVLEISDEAD,REX PANDEMONIUM,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\pavleisdead - REX PANDEMONIUM (Samozalozba, 2019)\04 - pavleisdead - PANDEMONIUM.mp3",PANDEMONIUM,PAVLEISDEAD,REX PANDEMONIUM,2019,EXPERIMENTAL,,EX-YU,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\01 - Persian Empire - Roshin.mp3",ROSHIN,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\02 - Persian Empire - ABOUTBLANK.mp3",ABOUT//BLANK,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\03 - Persian Empire - Homeofficegirl.mp3",HOMEOFFICEGIRL,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\04 - Persian Empire - He Wouldn't Sleep.mp3",HE WOULDN'T SLEEP,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\05 - Persian Empire - She Got Confused.mp3",SHE GOT CONFUSED,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\06 - Persian Empire - He Got Confused.mp3",HE GOT CONFUSED,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
"\\Player\hd player\__TUJINA__\Persian Empire - ABOUT- BLANK (rx-tx, 2019)\07 - Persian Empire - Pussyjuice.mp3",PUSSYJUICE,PERSIAN EMPIRE,ABOUT//BLANK,2019,POP,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\01. Intro.mp3,INTRO,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\02. The Sound.mp3,THE SOUND,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\03. Tangle of Lives.mp3,TANGLE OF LIVES,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\04. Interlude (Q&a).mp3,INTERLUDE (Q&A),PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\05. Big Mouth.mp3,BIG MOUTH,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\06. Interlude (Looming).mp3,INTERLUDE (LOOMING),PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\07. Monstrous.mp3,MONSTROUS,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\08. No Love for a Nation.mp3,NO LOVE FOR A NATION,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\09. Skye.mp3,SKYE,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\10. Burn.mp3,BURN,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\11. Talk in Tongues.mp3,TALK IN TONGUES,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\12. Interlude (They Say).mp3,INTERLUDE (THEY SAY),PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\13. Rootless.mp3,ROOTLESS,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\14. Weather Warning.mp3,WEATHER WARNING,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Petrol Girls - Cut & Stitch (2019) [320]\15. Naive.mp3,NAIVE,PETROL GIRLS,CUT & STITCH,2019,PUNK,,,
\\Player\hd player\__TUJINA__\Phantogram - Mister Impossible.mp3,MISTER IMPOSSIBLE,PHANTOGRAM,MISTER IMPOSSIBLE,2019,ELECTRO,,,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\01 - Porto Morto - Ne Ne Ne Ne.mp3",NE NE NE NE,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\02 - Porto Morto - Kuca.mp3",KUCA,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\03 - Porto Morto - Alarmi.mp3",ALARMI,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\04 - Porto Morto - Hodaj (feat. Darko Rundek).mp3",HODAJ (FEAT. DARKO RUNDEK),PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\05 - Porto Morto - Bijeg.mp3",BIJEG,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\06 - Porto Morto - Secer.mp3",SECER,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\07 - Porto Morto - Sajle.mp3",SAJLE,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\08 - Porto Morto - Prica.mp3",PRICA,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\Porto Morto - Portofon (JeboTon, 2019)\09 - Porto Morto - Sjedni.mp3",SJEDNI,PORTO MORTO,PORTOFON,2019,ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Prince$$ Donatsu - Bitola.wav,BITOLA,PRINCE$$ DONATSU,__TUJINA__,2019,ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Roisin Murphy - Incapable.mp3,INCAPABLE,RÓISÍN MURPHY,INCAPABLE,2019,ELECTRO POP,,,
\\Player\hd player\__TUJINA__\Rush to Relax - Uste eden decko.mp3,USTE EDEN DECKO,RUSH TO RELAX,USTE EDEN DECKO,2019,ROCK,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\01 - Ryan Dugré - Iris Tide.mp3",IRIS TIDE,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\02 - Ryan Dugré - Mateo Alone.mp3",MATEO ALONE,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\03 - Ryan Dugré - Bali.mp3",BALI,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\04 - Ryan Dugré - New June.mp3",NEW JUNE,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\05 - Ryan Dugré - Smoke From Above.mp3",SMOKE FROM ABOVE,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\06 - Ryan Dugré - Wild Common.mp3",WILD COMMON,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\07 - Ryan Dugré - High Cloud.mp3",HIGH CLOUD,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\08 - Ryan Dugré - Tonight.mp3",TONIGHT,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\09 - Ryan Dugré - The Humors.mp3",THE HUMORS,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
"\\Player\hd player\__TUJINA__\Ryan Dugré - The Humors (Samozalozba, 2019)\10 - Ryan Dugré - In Tall Grass.mp3",IN TALL GRASS,RYAN DUGRÉ,THE HUMORS,2019,INSTRUMENTAL; JAZZ,,,
\\Player\hd player\__TUJINA__\Sampa the Great - Final Form.mp3,FINAL FORM,SAMPA THE GREAT,FINAL FORM - SINGLE,2019,HIP HOP; RAP,,,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\01 - SEINE - Nebo.mp3",NEBO,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\02 - SEINE - Novce.mp3",NOVCE,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\03 - SEINE - Pitaju.mp3",PITAJU,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\04 - SEINE - Paresu.mp3",PARESU,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\05 - SEINE - Treba.mp3",TREBA,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\06 - SEINE - Borovnica.mp3",BOROVNICA,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\SEINE - 22 (Moonlee, 2019)\07 - SEINE - El Zlo.mp3",EL ZLO,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\SEINE - Nebo.mp3,NEBO,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\SEINE - Paresu.mp3,PARESU,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\SEINE - Pitaju.mp3,PITAJU,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\01 Nebo.mp3,NEBO,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\02 Novce.mp3,NOVCE,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\03 Pitaju.mp3,PITAJU,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\04 Paresu.mp3,PARESU,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\05 Treba.mp3,TREBA,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\06 Borovnica.mp3,BOROVNICA,SEINE,22,2019,ALT.ROCK,,EX-YU,
\\Player\hd player\__TUJINA__\Seine\22\07 El Zlo.mp3,EL ZLO,SEINE,22,2019,ALT.ROCK,,EX-YU,
"\\Player\hd player\__TUJINA__\shao - mow (rx-tx, 2019)\01 - shao - flipper.mp3",FLIPPER,SHAO,MOW,2019,ELECTRO; AMBIENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\shao - mow (rx-tx, 2019)\02 - shao ft. Matter - marmor .mp3",MARMOR,SHAO FT. MATTER,MOW,2019,ELECTRO; AMBIENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\shao - mow (rx-tx, 2019)\03 - shao - 2 da face.mp3",2 DA FACE,SHAO,MOW,2019,ELECTRO; AMBIENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\shao - mow (rx-tx, 2019)\04 - shao - casa.mp3",CASA,SHAO,MOW,2019,ELECTRO; AMBIENTAL,,SLOVENSKA,
"\\Player\hd player\__TUJINA__\shao - mow (rx-tx, 2019)\05 - shao - untitled outro.mp3",UNTITLED OUTRO,SHAO,MOW,2019,ELECTRO; AMBIENTAL,,SLOVENSKA,
\\Player\hd player\__TUJINA__\Sirom - Low Probability of a Hug.mp3,LOW PROBABILITY OF A HUG,SIROM,A UNIVERSE THAT ROASTS BLOSSOMS FOR A HORSE,2019,FOLK; WORLD,,SLOVENSKA,
\\Player\hd player\__TUJINA__\Slenderbodies - Dewdrops.mp3,DEWDROPS,SLENDERBODIES,KOMOREBI,2019,ELECTRO POP,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\01 - Spielbergs - Five On It.mp3",FIVE ON IT,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\02 - Spielbergs - Distant Star.mp3",DISTANT STAR,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\03 - Spielbergs - Not For Long.mp3",NOT FOR LONG,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\04 - Spielbergs - We Are All Going To Die.mp3",WE ARE ALL GOING TO DIE,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\05 - Spielbergs - Familiar.mp3",FAMILIAR,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\06 - Spielbergs - You All Look Like Giants.mp3",YOU ALL LOOK LIKE GIANTS,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\07 - Spielbergs - Bad Friend.mp3",BAD FRIEND,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\08 - Spielbergs - Mcdonalds (Please Don T Fuck Up My Order).mp3",MCDONALDS (PLEASE DON T FUCK UP MY ORDER),SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\09 - Spielbergs - Sleeper.mp3",SLEEPER,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\10 - Spielbergs - 4am.mp3",4AM,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\11 - Spielbergs - S.k..mp3",S.K.,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
"\\Player\hd player\__TUJINA__\Spielbergs - This Is Not The End (By The Time It Gets Dark, 2019)\12 - Spielbergs - Forevermore.mp3",FOREVERMORE,SPIELBERGS,THIS IS NOT THE END,2019,ALT.ROCK,,,
